layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
conv1,0,4,0.5,8,10,4
layer4,0,4,1.0,5,19,5
conv1,0,5,0.5,8,14,4
conv1,0,6,0.7647058823529411,17,18,13
conv1,0,7,0.85,20,22,17
conv1,0,8,1.0,16,25,16
conv1,0,9,0.76,26,25,19
conv1,1,0,0.9166666666666666,24,32,22
layer4,1,0,0.21052631578947367,152,19,4
conv1,1,1,0.9,30,34,27
layer4,1,1,0.8982035928143712,179,167,150
conv1,1,2,0.9090909090909091,33,37,30
layer4,1,2,0.8826530612244898,199,196,173
conv1,1,3,0.9642857142857143,28,40,27
layer4,1,3,0.9819277108433735,166,222,163
conv1,1,4,0.9666666666666667,30,41,29
layer4,1,4,0.96,175,225,168
conv1,1,5,1.0,28,42,28
layer4,1,5,0.9731182795698925,186,232,181
conv1,1,6,0.8823529411764706,34,42,30
layer4,1,6,0.8803418803418803,234,237,206
conv1,1,7,1.0,30,46,30
layer4,1,7,0.9951219512195122,205,265,204
conv1,1,8,1.0,29,46,29
layer4,1,8,1.0,192,266,192
conv1,1,9,1.0,29,46,29
layer4,1,9,0.9899497487437185,199,266,197
conv1,2,0,1.0,23,46,23
layer4,2,0,0.6940298507462687,361,268,186
conv1,2,1,1.0,28,46,28
layer4,2,1,0.9754098360655737,366,443,357
conv1,2,2,1.0,25,46,25
layer4,2,2,1.0,346,452,346
conv1,2,3,1.0,22,46,22
layer4,2,3,0.9942196531791907,346,452,344
conv1,2,4,1.0,23,46,23
layer4,2,4,0.9942196531791907,346,454,344
conv1,2,5,1.0,25,46,25
layer4,2,5,1.0,347,456,347
conv1,2,6,1.0,24,46,24
layer4,2,6,1.0,310,456,310
conv1,2,7,1.0,24,46,24
layer4,2,7,1.0,307,456,307
conv1,2,8,1.0,26,46,26
layer4,2,8,1.0,278,456,278
conv1,2,9,1.0,26,46,26
layer4,2,9,0.9908536585365854,328,456,325
conv1,3,0,1.0,23,46,23
layer3,3,0,1.0,5,2,2
layer4,3,0,0.8939051918735892,443,459,396
conv1,3,1,1.0,24,46,24
layer3,3,1,1.0,11,5,5
layer4,3,1,1.0,435,506,435
conv1,3,2,0.9615384615384616,26,46,25
layer3,3,2,1.0,1,11,1
layer4,3,2,1.0,424,506,424
conv1,3,3,1.0,25,47,25
layer4,3,3,1.0,423,506,423
conv1,3,4,1.0,26,47,26
layer4,3,4,1.0,396,506,396
conv1,3,5,1.0,26,47,26
layer3,3,5,1.0,2,11,2
layer4,3,5,1.0,390,506,390
conv1,3,6,0.9615384615384616,26,47,25
layer3,3,6,1.0,2,11,2
layer4,3,6,1.0,435,506,435
conv1,3,7,1.0,29,48,29
layer3,3,7,1.0,1,11,1
layer4,3,7,1.0,393,506,393
conv1,3,8,1.0,29,48,29
layer3,3,8,1.0,1,11,1
layer4,3,8,1.0,385,506,385
conv1,3,9,1.0,25,48,25
layer3,3,9,1.0,1,11,1
layer4,3,9,1.0,390,506,390
conv1,4,0,1.0,23,48,23
layer3,4,0,0.5714285714285714,7,11,4
layer4,4,0,0.9896694214876033,484,506,479
conv1,4,1,1.0,25,48,25
layer3,4,1,1.0,9,14,9
layer4,4,1,0.9979035639412998,477,511,476
conv1,4,2,1.0,24,48,24
layer3,4,2,1.0,4,14,4
layer4,4,2,1.0,474,512,474
conv1,4,3,0.9629629629629629,27,48,26
layer3,4,3,1.0,7,14,7
layer4,4,3,1.0,469,512,469
conv1,4,4,1.0,28,49,28
layer3,4,4,0.8333333333333334,6,14,5
layer4,4,4,1.0,471,512,471
conv1,4,5,1.0,27,49,27
layer3,4,5,1.0,5,15,5
layer4,4,5,1.0,469,512,469
conv1,4,6,1.0,25,49,25
layer3,4,6,1.0,6,15,6
layer4,4,6,1.0,468,512,468
conv1,4,7,1.0,23,49,23
layer3,4,7,1.0,2,15,2
layer4,4,7,1.0,469,512,469
conv1,4,8,1.0,23,49,23
layer3,4,8,1.0,1,15,1
layer4,4,8,1.0,451,512,451
conv1,4,9,1.0,23,49,23
layer4,4,9,1.0,460,512,460
conv1,0,1,1.0,2,1,1
layer4,0,1,0.9877300613496932,163,377,161
conv1,0,2,0.5,7,2,1
layer4,0,2,0.9261213720316622,384,379,351
conv1,0,3,0.6666666666666666,6,8,4
layer4,0,3,0.9963898916967509,277,412,276
conv1,0,4,0.7777777777777778,9,10,7
layer3,0,4,0.0,1,1,0
layer4,0,4,0.9555555555555556,405,413,387
conv1,0,5,0.5,2,12,1
layer4,0,5,1.0,99,431,99
conv1,0,6,0.8888888888888888,9,13,8
layer4,0,6,1.0,330,431,330
conv1,0,7,0.875,8,14,7
layer4,0,7,1.0,280,431,280
conv1,0,8,0.7272727272727273,11,15,8
layer4,0,8,1.0,6,431,6
conv1,0,9,0.875,8,18,7
layer4,0,9,1.0,203,431,203
conv1,1,0,0.5,6,19,3
layer4,1,0,0.9394904458598726,314,431,295
conv1,1,1,0.8571428571428571,7,22,6
layer4,1,1,0.9533333333333334,450,450,429
conv1,1,2,0.7142857142857143,7,23,5
layer4,1,2,0.9915074309978769,490,471,467
conv1,1,3,0.8,10,25,8
layer4,1,3,1.0,436,494,436
conv1,1,4,0.9285714285714286,14,27,13
layer4,1,4,1.0,435,494,435
conv1,1,5,0.8125,16,28,13
layer4,1,5,0.9956427015250545,459,494,457
conv1,1,6,0.85,20,31,17
layer4,1,6,1.0,445,496,445
conv1,1,7,0.9523809523809523,21,34,20
layer4,1,7,1.0,299,496,299
conv1,1,8,1.0,20,35,20
layer4,1,8,1.0,438,496,438
conv1,1,9,1.0,22,35,22
layer4,1,9,1.0,473,496,473
conv1,2,0,0.9166666666666666,24,35,22
layer4,2,0,0.989010989010989,455,496,450
conv1,2,1,0.9629629629629629,27,37,26
layer4,2,1,1.0,419,501,419
conv1,2,2,0.9310344827586207,29,38,27
layer4,2,2,1.0,418,501,418
conv1,2,3,0.967741935483871,31,40,30
layer4,2,3,1.0,406,501,406
conv1,2,4,1.0,30,41,30
layer4,2,4,1.0,335,501,335
conv1,2,5,0.9393939393939394,33,41,31
layer4,2,5,1.0,326,501,326
conv1,2,6,1.0,33,43,33
layer4,2,6,1.0,310,501,310
conv1,2,7,1.0,34,43,34
layer4,2,7,1.0,391,501,391
conv1,2,8,0.9705882352941176,34,43,33
layer4,2,8,1.0,332,501,332
conv1,2,9,1.0,34,44,34
layer4,2,9,1.0,318,501,318
conv1,3,0,0.9473684210526315,38,44,36
layer4,3,0,0.9930232558139535,430,501,427
conv1,3,1,0.9743589743589743,39,46,38
layer4,3,1,1.0,393,504,393
conv1,3,2,1.0,38,47,38
layer4,3,2,1.0,384,504,384
conv1,3,3,1.0,39,47,39
layer4,3,3,1.0,358,504,358
conv1,3,4,0.975,40,47,39
layer4,3,4,1.0,280,504,280
conv1,3,5,1.0,39,48,39
layer4,3,5,1.0,284,504,284
conv1,3,6,0.975609756097561,41,48,40
layer4,3,6,1.0,406,504,406
conv1,3,7,1.0,41,49,41
layer4,3,7,1.0,327,504,327
conv1,3,8,1.0,41,49,41
layer4,3,8,1.0,215,504,215
conv1,3,9,1.0,41,49,41
layer4,3,9,1.0,309,504,309
conv1,4,0,1.0,41,49,41
layer4,4,0,0.9975429975429976,407,504,406
conv1,4,1,1.0,41,49,41
layer4,4,1,1.0,397,505,397
conv1,4,2,1.0,41,49,41
layer4,4,2,1.0,394,505,394
conv1,4,3,1.0,41,49,41
layer4,4,3,1.0,344,505,344
conv1,4,4,0.9761904761904762,42,49,41
layer4,4,4,1.0,380,505,380
conv1,4,5,1.0,42,50,42
layer4,4,5,1.0,359,505,359
conv1,4,6,1.0,41,50,41
layer4,4,6,1.0,372,505,372
conv1,4,7,1.0,43,50,43
layer4,4,7,1.0,381,505,381
conv1,4,8,1.0,43,50,43
layer4,4,8,1.0,329,505,329
conv1,4,9,1.0,43,50,43
layer4,4,9,1.0,331,505,331
conv1,0,2,1.0,7,2,2
layer4,0,2,1.0,2,3,2
conv1,0,3,0.4,5,7,2
layer4,0,3,1.0,19,3,3
conv1,0,4,0.5,8,10,4
layer4,0,4,1.0,5,19,5
conv1,0,5,0.5,8,14,4
conv1,0,6,0.7647058823529411,17,18,13
conv1,0,7,0.85,20,22,17
conv1,0,8,1.0,16,25,16
conv1,0,9,0.76,26,25,19
conv1,1,0,0.9166666666666666,24,32,22
layer4,1,0,0.21052631578947367,152,19,4
conv1,1,1,0.9,30,34,27
layer4,1,1,0.8982035928143712,179,167,150
conv1,1,2,0.9354838709677419,31,37,29
layer4,1,2,0.9217877094972067,179,196,165
conv1,1,3,0.9285714285714286,28,39,26
layer4,1,3,0.9802631578947368,152,210,149
conv1,1,4,0.9642857142857143,28,41,27
layer4,1,4,0.9567901234567902,162,213,155
conv1,1,5,0.9642857142857143,28,42,27
layer4,1,5,0.9441340782122905,179,220,169
conv1,1,6,1.0,28,43,28
layer4,1,6,0.8834080717488789,223,230,197
conv1,1,7,0.967741935483871,31,43,30
layer4,1,7,0.995475113122172,221,256,220
conv1,1,8,1.0,32,44,32
layer4,1,8,0.9952380952380953,210,257,209
conv1,1,9,1.0,34,44,34
layer4,1,9,0.9903846153846154,208,258,206
conv1,2,0,1.0,33,44,33
layer4,2,0,0.6961538461538461,381,260,181
conv1,2,1,1.0,35,44,35
layer4,2,1,0.9845360824742269,388,460,382
conv1,2,2,1.0,31,44,31
layer4,2,2,1.0,358,466,358
conv1,2,3,1.0,31,44,31
layer4,2,3,1.0,343,466,343
conv1,2,4,1.0,31,44,31
layer4,2,4,1.0,349,466,349
conv1,2,5,1.0,33,44,33
layer4,2,5,0.9971264367816092,348,466,347
conv1,2,6,1.0,31,44,31
layer4,2,6,1.0,319,467,319
conv1,2,7,1.0,34,44,34
layer4,2,7,1.0,321,467,321
conv1,2,8,1.0,34,44,34
layer4,2,8,1.0,293,467,293
conv1,2,9,1.0,32,44,32
layer4,2,9,0.9969418960244648,327,467,326
conv1,3,0,1.0,36,44,36
layer3,3,0,0.6666666666666666,10,3,2
layer4,3,0,0.9121621621621622,444,468,405
conv1,3,1,1.0,37,44,37
layer3,3,1,0.625,8,11,5
layer4,3,1,1.0,429,507,429
conv1,3,2,1.0,36,44,36
layer3,3,2,1.0,4,14,4
layer4,3,2,1.0,424,507,424
conv1,3,3,1.0,35,44,35
layer3,3,3,1.0,2,14,2
layer4,3,3,1.0,430,507,430
conv1,3,4,1.0,37,44,37
layer3,3,4,1.0,1,14,1
layer4,3,4,1.0,411,507,411
conv1,3,5,1.0,36,44,36
layer4,3,5,1.0,407,507,407
conv1,3,6,1.0,36,44,36
layer3,3,6,1.0,3,14,3
layer4,3,6,1.0,417,507,417
conv1,3,7,1.0,37,44,37
layer3,3,7,1.0,1,14,1
layer4,3,7,1.0,390,507,390
conv1,3,8,1.0,39,44,39
layer3,3,8,1.0,1,14,1
layer4,3,8,1.0,399,507,399
conv1,3,9,1.0,37,44,37
layer3,3,9,0.75,4,14,3
layer4,3,9,1.0,393,507,393
conv1,4,0,1.0,39,44,39
layer3,4,0,0.9333333333333333,56,15,14
layer4,4,0,0.9896694214876033,484,507,479
conv1,4,1,1.0,39,44,39
layer3,4,1,1.0,25,57,25
layer4,4,1,1.0,455,512,455
conv1,4,2,1.0,39,44,39
layer3,4,2,1.0,12,57,12
layer4,4,2,1.0,455,512,455
conv1,4,3,1.0,39,44,39
layer3,4,3,1.0,7,57,7
layer4,4,3,1.0,442,512,442
conv1,4,4,1.0,38,44,38
layer3,4,4,1.0,11,57,11
layer4,4,4,1.0,445,512,445
conv1,4,5,1.0,38,44,38
layer3,4,5,1.0,9,57,9
layer4,4,5,1.0,444,512,444
conv1,4,6,1.0,38,44,38
layer3,4,6,1.0,8,57,8
layer4,4,6,1.0,433,512,433
conv1,4,7,1.0,38,44,38
layer3,4,7,1.0,4,57,4
layer4,4,7,1.0,428,512,428
conv1,4,8,1.0,39,44,39
layer3,4,8,1.0,3,57,3
layer4,4,8,1.0,416,512,416
conv1,4,9,1.0,38,44,38
layer3,4,9,0.875,8,57,7
layer4,4,9,1.0,427,512,427
conv1,0,1,0.75,4,7,3
layer1,0,1,0.6666666666666666,6,7,4
layer2,0,1,0.875,64,68,56
layer3,0,1,0.9857142857142858,140,163,138
layer4,0,1,1.0,356,376,356
conv1,0,2,0.6666666666666666,3,8,2
layer1,0,2,0.6666666666666666,11,9,6
layer2,0,2,0.8387096774193549,62,76,52
layer3,0,2,0.9272727272727272,169,165,153
layer4,0,2,0.9920212765957447,400,376,373
conv1,0,3,1.0,4,9,4
layer1,0,3,0.6923076923076923,13,14,9
layer2,0,3,0.9818181818181818,55,86,54
layer3,0,3,0.9285714285714286,154,181,143
layer4,0,3,0.9972451790633609,363,403,362
conv1,0,4,1.0,1,9,1
layer1,0,4,0.8888888888888888,9,18,8
layer2,0,4,1.0,44,87,44
layer3,0,4,1.0,124,192,124
layer4,0,4,1.0,348,404,348
conv1,0,5,1.0,2,9,2
layer1,0,5,1.0,6,19,6
layer2,0,5,1.0,41,87,41
layer3,0,5,1.0,108,192,108
layer4,0,5,1.0,329,404,329
conv1,0,6,1.0,1,9,1
layer1,0,6,0.8,5,19,4
layer2,0,6,1.0,32,87,32
layer3,0,6,1.0,96,192,96
layer4,0,6,1.0,305,404,305
conv1,0,7,1.0,3,9,3
layer1,0,7,1.0,7,20,7
layer2,0,7,1.0,41,87,41
layer3,0,7,0.9701492537313433,134,192,130
layer4,0,7,0.9764397905759162,382,404,373
conv1,0,8,1.0,2,9,2
layer1,0,8,1.0,8,20,8
layer2,0,8,1.0,45,87,45
layer3,0,8,0.9913793103448276,116,196,115
layer4,0,8,1.0,318,413,318
conv1,0,9,1.0,2,9,2
layer1,0,9,1.0,3,20,3
layer2,0,9,0.975,40,87,39
layer3,0,9,1.0,95,197,95
layer4,0,9,1.0,270,413,270
conv1,1,0,0.3333333333333333,9,9,3
layer1,1,0,0.75,29,20,15
layer2,1,0,0.7613636363636364,99,88,67
layer3,1,0,0.7766497461928934,210,197,153
layer4,1,0,0.7573529411764706,408,413,309
conv1,1,1,1.0,5,15,5
layer1,1,1,0.9565217391304348,23,34,22
layer2,1,1,0.9886363636363636,88,120,87
layer3,1,1,1.0,193,254,193
layer4,1,1,1.0,400,512,400
conv1,1,2,0.8,5,15,4
layer1,1,2,0.9666666666666667,30,35,29
layer2,1,2,0.9883720930232558,86,121,85
layer3,1,2,1.0,192,254,192
layer4,1,2,1.0,392,512,392
conv1,1,3,1.0,4,16,4
layer1,1,3,0.9333333333333333,30,36,28
layer2,1,3,1.0,84,122,84
layer3,1,3,1.0,193,254,193
layer4,1,3,1.0,402,512,402
conv1,1,4,1.0,1,16,1
layer1,1,4,1.0,24,38,24
layer2,1,4,1.0,82,122,82
layer3,1,4,1.0,189,254,189
layer4,1,4,1.0,394,512,394
conv1,1,5,1.0,3,16,3
layer1,1,5,1.0,21,38,21
layer2,1,5,1.0,77,122,77
layer3,1,5,1.0,181,254,181
layer4,1,5,1.0,383,512,383
conv1,1,6,1.0,1,16,1
layer1,1,6,0.8333333333333334,24,38,20
layer2,1,6,1.0,64,122,64
layer3,1,6,1.0,179,254,179
layer4,1,6,1.0,392,512,392
conv1,1,7,1.0,4,16,4
layer1,1,7,0.9583333333333334,24,42,23
layer2,1,7,1.0,75,122,75
layer3,1,7,1.0,181,254,181
layer4,1,7,1.0,398,512,398
conv1,1,8,1.0,4,16,4
layer1,1,8,0.9642857142857143,28,43,27
layer2,1,8,1.0,72,122,72
layer3,1,8,1.0,176,254,176
layer4,1,8,1.0,395,512,395
conv1,1,9,1.0,2,16,2
layer1,1,9,1.0,21,44,21
layer2,1,9,1.0,75,122,75
layer3,1,9,1.0,180,254,180
layer4,1,9,1.0,410,512,410
layer1,2,0,0.9318181818181818,61,44,41
layer2,2,0,0.9393939393939394,99,122,93
layer3,2,0,0.9907407407407407,216,254,214
layer4,2,0,1.0,454,512,454
conv1,2,1,0.75,4,16,3
layer1,2,1,1.0,60,64,60
layer2,2,1,1.0,86,128,86
layer3,2,1,1.0,176,256,176
layer4,2,1,1.0,436,512,436
conv1,2,2,1.0,4,17,4
layer1,2,2,1.0,59,64,59
layer2,2,2,1.0,73,128,73
layer3,2,2,1.0,141,256,141
layer4,2,2,1.0,427,512,427
conv1,2,3,1.0,4,17,4
layer1,2,3,1.0,58,64,58
layer2,2,3,1.0,83,128,83
layer3,2,3,1.0,123,256,123
layer4,2,3,1.0,439,512,439
conv1,2,4,1.0,6,17,6
layer1,2,4,1.0,58,64,58
layer2,2,4,1.0,77,128,77
layer3,2,4,1.0,125,256,125
layer4,2,4,1.0,417,512,417
conv1,2,5,1.0,4,17,4
layer1,2,5,1.0,57,64,57
layer2,2,5,1.0,75,128,75
layer3,2,5,1.0,120,256,120
layer4,2,5,1.0,418,512,418
conv1,2,6,1.0,2,17,2
layer1,2,6,1.0,56,64,56
layer2,2,6,1.0,77,128,77
layer3,2,6,1.0,112,256,112
layer4,2,6,1.0,418,512,418
layer1,2,7,1.0,55,64,55
layer2,2,7,1.0,73,128,73
layer3,2,7,1.0,106,256,106
layer4,2,7,1.0,414,512,414
layer1,2,8,1.0,55,64,55
layer2,2,8,1.0,72,128,72
layer3,2,8,1.0,102,256,102
layer4,2,8,1.0,418,512,418
conv1,2,9,1.0,2,17,2
layer1,2,9,1.0,54,64,54
layer2,2,9,1.0,66,128,66
layer3,2,9,1.0,87,256,87
layer4,2,9,1.0,391,512,391
conv1,3,0,1.0,3,17,3
layer1,3,0,1.0,59,64,59
layer2,3,0,1.0,104,128,104
layer3,3,0,1.0,201,256,201
layer4,3,0,1.0,460,512,460
conv1,3,1,1.0,3,17,3
layer1,3,1,1.0,61,64,61
layer2,3,1,1.0,98,128,98
layer3,3,1,1.0,198,256,198
layer4,3,1,1.0,452,512,452
conv1,3,2,1.0,4,17,4
layer1,3,2,1.0,57,64,57
layer2,3,2,1.0,87,128,87
layer3,3,2,1.0,177,256,177
layer4,3,2,1.0,434,512,434
conv1,3,3,1.0,1,17,1
layer1,3,3,1.0,54,64,54
layer2,3,3,1.0,65,128,65
layer3,3,3,1.0,151,256,151
layer4,3,3,1.0,385,512,385
layer1,3,4,1.0,55,64,55
layer2,3,4,1.0,53,128,53
layer3,3,4,1.0,139,256,139
layer4,3,4,1.0,431,512,431
conv1,3,5,1.0,4,17,4
layer1,3,5,1.0,51,64,51
layer2,3,5,1.0,43,128,43
layer3,3,5,1.0,117,256,117
layer4,3,5,1.0,392,512,392
conv1,3,6,1.0,1,17,1
layer1,3,6,1.0,51,64,51
layer2,3,6,1.0,42,128,42
layer3,3,6,1.0,123,256,123
layer4,3,6,1.0,401,512,401
conv1,3,7,1.0,4,17,4
layer1,3,7,1.0,52,64,52
layer2,3,7,1.0,40,128,40
layer3,3,7,1.0,106,256,106
layer4,3,7,1.0,396,512,396
conv1,3,8,1.0,1,17,1
layer1,3,8,1.0,48,64,48
layer2,3,8,1.0,33,128,33
layer3,3,8,1.0,98,256,98
layer4,3,8,1.0,398,512,398
conv1,3,9,1.0,4,17,4
layer1,3,9,1.0,47,64,47
layer2,3,9,1.0,30,128,30
layer3,3,9,1.0,88,256,88
layer4,3,9,1.0,386,512,386
conv1,0,1,0.5,8,10,4
layer1,0,1,0.7692307692307693,28,26,20
layer2,0,1,0.9833333333333333,123,120,118
layer3,0,1,1.0,254,254,254
layer4,0,1,0.9971428571428571,350,356,349
conv1,0,2,0.6666666666666666,9,14,6
layer1,0,2,0.9375,32,34,30
layer2,0,2,1.0,119,125,119
layer3,0,2,0.9921259842519685,254,254,252
layer4,0,2,0.9971590909090909,352,357,351
conv1,0,3,0.8571428571428571,14,17,12
layer1,0,3,0.8888888888888888,38,36,32
layer2,0,3,0.9916666666666667,120,125,119
layer3,0,3,1.0,252,256,252
layer4,0,3,0.9885386819484241,349,358,345
conv1,0,4,1.0,4,19,4
layer1,0,4,0.9666666666666667,30,42,29
layer2,0,4,1.0,115,126,115
layer3,0,4,1.0,246,256,246
layer4,0,4,0.9886039886039886,351,362,347
conv1,0,5,1.0,4,19,4
layer1,0,5,1.0,30,43,30
layer2,0,5,1.0,115,126,115
layer3,0,5,1.0,244,256,244
layer4,0,5,0.9943342776203966,353,366,351
conv1,0,6,1.0,3,19,3
layer1,0,6,1.0,26,43,26
layer2,0,6,1.0,109,126,109
layer3,0,6,1.0,238,256,238
layer4,0,6,0.9971830985915493,355,368,354
conv1,0,7,1.0,6,19,6
layer1,0,7,1.0,33,43,33
layer2,0,7,1.0,112,126,112
layer3,0,7,1.0,239,256,239
layer4,0,7,0.959349593495935,383,369,354
conv1,0,8,0.8333333333333334,12,19,10
layer1,0,8,0.8837209302325582,43,43,38
layer2,0,8,1.0,117,126,117
layer3,0,8,1.0,234,256,234
layer4,0,8,0.9544303797468354,395,398,377
conv1,0,9,1.0,9,21,9
layer1,0,9,0.9444444444444444,36,48,34
layer2,0,9,1.0,117,126,117
layer3,0,9,1.0,232,256,232
layer4,0,9,0.9543269230769231,453,416,397
conv1,1,0,0.6363636363636364,11,21,7
layer1,1,0,0.94,57,50,47
layer2,1,0,1.0,113,126,113
layer3,1,0,1.0,253,256,253
layer4,1,0,0.9084668192219679,437,472,397
conv1,1,1,1.0,9,25,9
layer1,1,1,0.9824561403508771,57,60,56
layer2,1,1,1.0,109,126,109
layer3,1,1,1.0,251,256,251
layer4,1,1,1.0,437,512,437
conv1,1,2,0.8333333333333334,12,25,10
layer1,1,2,1.0,58,61,58
layer2,1,2,1.0,110,126,110
layer3,1,2,1.0,244,256,244
layer4,1,2,1.0,424,512,424
conv1,1,3,0.8461538461538461,13,27,11
layer1,1,3,1.0,52,61,52
layer2,1,3,1.0,104,126,104
layer3,1,3,1.0,247,256,247
layer4,1,3,1.0,428,512,428
conv1,1,4,1.0,8,29,8
layer1,1,4,1.0,53,61,53
layer2,1,4,1.0,108,126,108
layer3,1,4,1.0,245,256,245
layer4,1,4,1.0,428,512,428
conv1,1,5,0.9166666666666666,12,29,11
layer1,1,5,1.0,49,61,49
layer2,1,5,1.0,109,126,109
layer3,1,5,1.0,243,256,243
layer4,1,5,1.0,418,512,418
conv1,1,6,1.0,5,30,5
layer1,1,6,1.0,48,61,48
layer2,1,6,1.0,103,126,103
layer3,1,6,1.0,245,256,245
layer4,1,6,1.0,419,512,419
conv1,1,7,0.9166666666666666,12,30,11
layer1,1,7,1.0,53,61,53
layer2,1,7,1.0,110,126,110
layer3,1,7,1.0,242,256,242
layer4,1,7,1.0,407,512,407
conv1,1,8,0.9166666666666666,12,31,11
layer1,1,8,1.0,55,61,55
layer2,1,8,0.9906542056074766,107,126,106
layer3,1,8,1.0,243,256,243
layer4,1,8,1.0,442,512,442
conv1,1,9,1.0,12,32,12
layer1,1,9,1.0,49,61,49
layer2,1,9,1.0,105,127,105
layer3,1,9,1.0,240,256,240
layer4,1,9,1.0,428,512,428
conv1,2,0,1.0,8,32,8
layer1,2,0,1.0,55,61,55
layer2,2,0,1.0,125,127,125
layer3,2,0,1.0,251,256,251
layer4,2,0,1.0,469,512,469
conv1,2,1,0.9285714285714286,14,32,13
layer1,2,1,0.9827586206896551,58,61,57
layer2,2,1,0.9921259842519685,127,127,126
layer3,2,1,1.0,249,256,249
layer4,2,1,1.0,465,512,465
conv1,2,2,1.0,10,33,10
layer1,2,2,1.0,56,62,56
layer2,2,2,1.0,125,128,125
layer3,2,2,1.0,249,256,249
layer4,2,2,1.0,456,512,456
conv1,2,3,1.0,9,33,9
layer1,2,3,1.0,57,62,57
layer2,2,3,1.0,121,128,121
layer3,2,3,1.0,246,256,246
layer4,2,3,1.0,457,512,457
conv1,2,4,1.0,13,33,13
layer1,2,4,1.0,59,62,59
layer2,2,4,1.0,123,128,123
layer3,2,4,1.0,247,256,247
layer4,2,4,1.0,468,512,468
conv1,2,5,1.0,15,33,15
layer1,2,5,1.0,56,62,56
layer2,2,5,1.0,123,128,123
layer3,2,5,1.0,244,256,244
layer4,2,5,1.0,466,512,466
conv1,2,6,1.0,8,33,8
layer1,2,6,1.0,57,62,57
layer2,2,6,1.0,120,128,120
layer3,2,6,1.0,243,256,243
layer4,2,6,1.0,462,512,462
conv1,2,7,1.0,7,33,7
layer1,2,7,1.0,55,62,55
layer2,2,7,1.0,117,128,117
layer3,2,7,1.0,243,256,243
layer4,2,7,1.0,456,512,456
conv1,2,8,1.0,5,33,5
layer1,2,8,1.0,54,62,54
layer2,2,8,1.0,113,128,113
layer3,2,8,1.0,232,256,232
layer4,2,8,1.0,472,512,472
conv1,2,9,1.0,6,33,6
layer1,2,9,1.0,53,62,53
layer2,2,9,1.0,118,128,118
layer3,2,9,1.0,240,256,240
layer4,2,9,1.0,463,512,463
conv1,3,0,1.0,6,33,6
layer1,3,0,1.0,55,62,55
layer2,3,0,1.0,116,128,116
layer3,3,0,1.0,250,256,250
layer4,3,0,1.0,485,512,485
conv1,3,1,0.75,8,33,6
layer1,3,1,1.0,55,62,55
layer2,3,1,1.0,115,128,115
layer3,3,1,1.0,247,256,247
layer4,3,1,1.0,485,512,485
conv1,3,2,1.0,9,35,9
layer1,3,2,1.0,53,62,53
layer2,3,2,1.0,112,128,112
layer3,3,2,1.0,247,256,247
layer4,3,2,1.0,488,512,488
conv1,3,3,1.0,5,35,5
layer1,3,3,1.0,53,62,53
layer2,3,3,1.0,109,128,109
layer3,3,3,1.0,245,256,245
layer4,3,3,1.0,487,512,487
conv1,3,4,1.0,9,35,9
layer1,3,4,1.0,53,62,53
layer2,3,4,1.0,109,128,109
layer3,3,4,1.0,245,256,245
layer4,3,4,1.0,488,512,488
conv1,3,5,1.0,10,35,10
layer1,3,5,1.0,53,62,53
layer2,3,5,1.0,112,128,112
layer3,3,5,1.0,243,256,243
layer4,3,5,1.0,487,512,487
conv1,3,6,0.9,10,35,9
layer1,3,6,1.0,50,62,50
layer2,3,6,1.0,110,128,110
layer3,3,6,1.0,244,256,244
layer4,3,6,1.0,489,512,489
conv1,3,7,1.0,15,36,15
layer1,3,7,1.0,47,62,47
layer2,3,7,1.0,112,128,112
layer3,3,7,1.0,241,256,241
layer4,3,7,1.0,476,512,476
conv1,3,8,1.0,7,36,7
layer1,3,8,1.0,52,62,52
layer2,3,8,1.0,109,128,109
layer3,3,8,1.0,242,256,242
layer4,3,8,1.0,476,512,476
conv1,3,9,1.0,14,36,14
layer1,3,9,1.0,53,62,53
layer2,3,9,1.0,102,128,102
layer3,3,9,1.0,244,256,244
layer4,3,9,1.0,477,512,477
conv1,4,0,1.0,2,36,2
layer1,4,0,1.0,48,62,48
layer2,4,0,1.0,100,128,100
layer3,4,0,1.0,231,256,231
layer4,4,0,1.0,511,512,511
conv1,4,1,1.0,2,36,2
layer1,4,1,0.9777777777777777,45,62,44
layer2,4,1,1.0,94,128,94
layer3,4,1,1.0,202,256,202
layer4,4,1,1.0,510,512,510
conv1,4,2,1.0,2,36,2
layer1,4,2,1.0,53,63,53
layer2,4,2,1.0,99,128,99
layer3,4,2,1.0,237,256,237
layer4,4,2,1.0,507,512,507
conv1,4,3,1.0,2,36,2
layer1,4,3,1.0,53,63,53
layer2,4,3,1.0,95,128,95
layer3,4,3,1.0,235,256,235
layer4,4,3,1.0,508,512,508
conv1,4,4,1.0,2,36,2
layer1,4,4,1.0,48,63,48
layer2,4,4,1.0,95,128,95
layer3,4,4,1.0,222,256,222
layer4,4,4,1.0,508,512,508
layer1,4,5,1.0,48,63,48
layer2,4,5,1.0,94,128,94
layer3,4,5,1.0,226,256,226
layer4,4,5,1.0,508,512,508
conv1,4,6,1.0,3,36,3
layer1,4,6,1.0,42,63,42
layer2,4,6,1.0,92,128,92
layer3,4,6,1.0,227,256,227
layer4,4,6,1.0,508,512,508
conv1,4,7,1.0,3,36,3
layer1,4,7,1.0,45,63,45
layer2,4,7,1.0,90,128,90
