task,layer,inactive_count,epoch,model
2,layer3,1,45,relu_0.05_win50_method2_adam
2,layer4,16,45,relu_0.05_win50_method2_adam
2,conv1,2,46,relu_0.05_win50_method2_adam
2,layer1,2,46,relu_0.05_win50_method2_adam
2,layer2,5,46,relu_0.05_win50_method2_adam
2,layer3,1,46,relu_0.05_win50_method2_adam
2,layer4,24,46,relu_0.05_win50_method2_adam
2,conv1,2,47,relu_0.05_win50_method2_adam
2,layer1,1,47,relu_0.05_win50_method2_adam
2,layer2,5,47,relu_0.05_win50_method2_adam
2,layer3,1,47,relu_0.05_win50_method2_adam
2,layer4,21,47,relu_0.05_win50_method2_adam
2,conv1,2,48,relu_0.05_win50_method2_adam
2,layer1,1,48,relu_0.05_win50_method2_adam
2,layer2,8,48,relu_0.05_win50_method2_adam
2,layer3,1,48,relu_0.05_win50_method2_adam
2,layer4,18,48,relu_0.05_win50_method2_adam
2,conv1,2,49,relu_0.05_win50_method2_adam
2,layer1,1,49,relu_0.05_win50_method2_adam
2,layer2,7,49,relu_0.05_win50_method2_adam
2,layer3,2,49,relu_0.05_win50_method2_adam
2,layer4,15,49,relu_0.05_win50_method2_adam
3,conv1,2,0,relu_0.05_win50_method2_adam
3,layer1,1,0,relu_0.05_win50_method2_adam
3,layer2,8,0,relu_0.05_win50_method2_adam
3,layer3,6,0,relu_0.05_win50_method2_adam
3,layer4,490,0,relu_0.05_win50_method2_adam
3,conv1,2,1,relu_0.05_win50_method2_adam
3,layer1,1,1,relu_0.05_win50_method2_adam
3,layer2,7,1,relu_0.05_win50_method2_adam
3,layer3,6,1,relu_0.05_win50_method2_adam
3,layer4,491,1,relu_0.05_win50_method2_adam
3,conv1,2,2,relu_0.05_win50_method2_adam
3,layer1,1,2,relu_0.05_win50_method2_adam
3,layer2,8,2,relu_0.05_win50_method2_adam
3,layer3,4,2,relu_0.05_win50_method2_adam
3,layer4,484,2,relu_0.05_win50_method2_adam
3,conv1,2,3,relu_0.05_win50_method2_adam
3,layer1,1,3,relu_0.05_win50_method2_adam
3,layer2,9,3,relu_0.05_win50_method2_adam
3,layer3,4,3,relu_0.05_win50_method2_adam
3,layer4,484,3,relu_0.05_win50_method2_adam
3,conv1,2,4,relu_0.05_win50_method2_adam
3,layer1,1,4,relu_0.05_win50_method2_adam
3,layer2,9,4,relu_0.05_win50_method2_adam
3,layer3,4,4,relu_0.05_win50_method2_adam
3,layer4,486,4,relu_0.05_win50_method2_adam
3,conv1,2,5,relu_0.05_win50_method2_adam
3,layer1,1,5,relu_0.05_win50_method2_adam
3,layer2,8,5,relu_0.05_win50_method2_adam
3,layer3,4,5,relu_0.05_win50_method2_adam
3,layer4,478,5,relu_0.05_win50_method2_adam
3,conv1,2,6,relu_0.05_win50_method2_adam
3,layer1,1,6,relu_0.05_win50_method2_adam
3,layer2,8,6,relu_0.05_win50_method2_adam
3,layer3,4,6,relu_0.05_win50_method2_adam
